Customer_ID,Age,Gender,City,Annual_Income,Customer_Segment,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Preferred_Category,Device_Used,Payment_Method,Avg_Session_Duration_Min,Pages_Per_Session,Cart_Abandonment_Rate,Items_Returned,Return_Rate,Discount_Usage,Review_Given,Avg_Rating_Given,Days_Since_Last_Purchase,Wishlist_Items,Newsletter_Subscribed,Membership_Tier
CUST00783,18,Male,Delhi,71739,Regular,5,201.03,929.93,Beauty,Desktop,Wallet,7.6,5.9,0.32,0,0.11,Sometimes,0,,31,4,Yes,None
CUST00784,27,Female,Delhi,59750,Regular,4,2027.26,9230.66,Clothing,Desktop,Debit Card,5.6,5.8,0.41,0,0.14,Rarely,0,,127,9,No,Silver
CUST00785,34,Female,Mumbai,21286,Churned,1,131.85,149.0,Grocery,Mobile,Credit Card,6.9,3.5,0.74,0,0.18,Rarely,1,3.8,321,4,No,None
CUST00786,25,Female,Bangalore,45862,Regular,10,465.61,4036.24,Clothing,Tablet,UPI,4.9,2.1,0.32,0,0.05,Rarely,1,4.0,148,14,Yes,Bronze
CUST00787,28,Female,Mumbai,53048,Regular,5,1381.36,6114.63,Beauty,Desktop,COD,10.4,6.7,0.33,0,0.12,Sometimes,0,,51,1,No,Bronze
CUST00788,23,Male,Pune,43552,Regular,8,3026.24,21860.95,Sports,Mobile,UPI,6.3,3.5,0.26,1,0.13,Always,0,,162,2,No,Bronze
CUST00789,37,Male,Hyderabad,30778,Occasional,3,380.3,997.04,Books,Mobile,UPI,6.9,4.8,0.61,0,0.08,Never,0,,113,5,No,Gold
CUST00790,30,Male,Delhi,66885,Regular,4,2704.47,10121.54,Sports,Mobile,Debit Card,7.3,5.1,0.46,0,0.14,Rarely,0,,49,4,Yes,None
CUST00791,25,Male,Kolkata,50222,Regular,5,7202.21,34686.34,Electronics,Mobile,Debit Card,1.0,8.9,0.25,0,0.13,Rarely,1,4.3,158,9,No,None
CUST00792,24,Male,Delhi,44362,Churned,2,749.35,1241.14,Clothing,Mobile,Credit Card,8.9,6.0,0.82,0,0.19,Rarely,0,,289,1,Yes,None
CUST00793,18,Female,Delhi,99342,Premium,18,746.66,15826.26,Home & Kitchen,Mobile,Credit Card,4.0,6.0,0.13,0,0.03,Rarely,1,3.4,38,13,No,Bronze
CUST00794,23,Female,Hyderabad,25930,Occasional,3,956.99,2401.02,Beauty,Mobile,Debit Card,5.6,6.2,0.53,0,0.0,Rarely,1,4.3,343,3,Yes,Bronze
CUST00795,18,Female,Delhi,115207,Premium,9,2500.18,23285.81,Home & Kitchen,Mobile,Debit Card,21.5,5.5,0.17,0,0.08,Rarely,0,,32,16,Yes,Gold
CUST00796,37,Male,Ahmedabad,38898,Regular,4,315.34,1156.11,Home & Kitchen,Mobile,UPI,3.5,8.0,0.29,0,0.15,Always,1,3.6,178,5,No,None
CUST00797,18,Female,Mumbai,44154,Occasional,1,122.89,106.69,Grocery,Mobile,COD,7.8,4.0,0.5,0,0.04,Always,0,,141,0,Yes,None
CUST00798,31,Male,Hyderabad,75422,Regular,4,2866.04,11641.59,Sports,Mobile,Credit Card,4.8,4.2,0.26,0,0.15,Sometimes,0,,82,3,No,Bronze
CUST00799,19,Male,Delhi,63391,Regular,6,1345.96,9383.01,Beauty,Mobile,UPI,6.9,9.5,0.33,0,0.09,Rarely,0,,34,4,No,Bronze
CUST00800,25,Male,Ahmedabad,67925,Regular,7,583.21,3987.0,Clothing,Mobile,Credit Card,4.8,2.2,0.29,0,0.1,Sometimes,1,4.2,172,0,Yes,None
CUST00801,21,Female,Delhi,50637,Regular,7,452.94,2582.72,Clothing,Desktop,COD,4.2,4.6,0.34,1,0.16,Always,0,,47,18,No,Silver
CUST00802,18,Other,Mumbai,33871,Occasional,4,154.21,717.78,Books,Mobile,Debit Card,9.3,3.0,0.64,0,0.12,Rarely,1,4.1,326,2,No,None
CUST00803,33,Female,Delhi,66878,Regular,3,586.12,1797.68,Clothing,Mobile,UPI,13.6,8.4,0.24,0,0.12,Always,0,,171,11,No,Gold
CUST00804,18,Male,Delhi,49388,Regular,9,1330.27,13028.53,Clothing,Desktop,UPI,5.2,9.9,0.4,0,0.11,Sometimes,1,1.9,49,10,No,Silver
CUST00805,32,Female,Delhi,68249,Regular,6,2049.19,10468.11,Home & Kitchen,Desktop,Credit Card,7.6,3.6,0.39,0,0.07,Rarely,0,,45,18,No,Bronze
CUST00806,27,Female,Pune,100849,Premium,9,5367.8,48249.78,Home & Kitchen,Mobile,UPI,8.9,5.9,0.0,0,0.0,Never,1,4.5,41,8,No,None
CUST00807,38,Male,Hyderabad,30572,Occasional,3,261.22,833.59,Books,Mobile,Wallet,17.9,3.6,0.67,0,0.05,Never,0,,52,0,Yes,None
CUST00808,18,Other,Bangalore,37179,Regular,4,2795.52,10106.95,Sports,Desktop,Credit Card,2.6,6.2,0.35,0,0.09,Rarely,0,,130,20,No,None
CUST00809,29,Male,Bangalore,39176,Regular,3,735.15,1784.48,Beauty,Desktop,UPI,4.6,5.3,0.2,0,0.16,Rarely,0,,117,5,Yes,None
CUST00810,27,Male,Pune,56819,Regular,8,808.49,5849.74,Clothing,Mobile,UPI,4.3,1.6,0.41,1,0.14,Sometimes,0,,90,18,No,Bronze
CUST00811,25,Female,Bangalore,35650,Occasional,3,1542.95,5224.52,Home & Kitchen,Tablet,Debit Card,10.7,5.3,0.46,0,0.08,Sometimes,0,,144,5,No,None
CUST00812,34,Male,Hyderabad,96963,Premium,15,378.47,5512.78,Books,Mobile,Credit Card,13.8,3.2,0.09,0,0.03,Rarely,0,,39,6,No,None
CUST00813,35,Female,Kolkata,38857,Regular,5,267.23,1406.69,Home & Kitchen,Mobile,Credit Card,11.6,9.0,0.25,0,0.08,Sometimes,1,3.6,153,13,Yes,Bronze
CUST00814,21,Female,Bangalore,76726,Regular,4,1560.0,7086.76,Home & Kitchen,Desktop,Wallet,6.0,12.3,0.4,0,0.14,Sometimes,1,4.6,169,3,Yes,Bronze
CUST00815,27,Other,Chennai,68894,Regular,6,3106.38,16348.33,Electronics,Mobile,UPI,6.4,6.2,0.25,1,0.17,Always,0,,132,1,Yes,None
CUST00816,28,Female,Bangalore,20537,Churned,2,645.32,1219.03,Home & Kitchen,Tablet,UPI,1.3,2.7,0.67,0,0.2,Rarely,1,3.2,180,5,No,None
CUST00817,39,Female,Mumbai,41702,Occasional,2,737.79,1529.69,Clothing,Desktop,UPI,6.2,7.3,0.64,0,0.08,Always,0,,242,5,No,Bronze
CUST00818,33,Female,Bangalore,70002,Regular,5,649.86,3030.14,Beauty,Mobile,COD,7.7,13.1,0.27,0,0.11,Never,0,,68,10,No,None
CUST00819,29,Male,Ahmedabad,48296,Regular,7,1402.1,11204.15,Sports,Desktop,UPI,4.0,4.0,0.38,1,0.17,Sometimes,1,3.6,54,0,No,None
CUST00820,18,Female,Kolkata,36480,Regular,9,1227.81,8943.53,Sports,Desktop,Debit Card,1.0,4.6,0.37,0,0.1,Always,0,,125,13,Yes,None
CUST00821,35,Female,Bangalore,47382,Regular,5,243.47,1047.33,Home & Kitchen,Mobile,Debit Card,7.4,1.3,0.34,0,0.1,Rarely,0,,122,8,Yes,None
CUST00822,30,Male,Mumbai,40941,Occasional,2,1423.18,2623.93,Clothing,Desktop,Credit Card,1.0,4.0,0.47,0,0.11,Always,0,,340,5,Yes,None
CUST00823,41,Male,Bangalore,47463,Regular,10,345.26,2974.75,Grocery,Desktop,UPI,6.8,7.2,0.34,1,0.14,Sometimes,1,3.5,87,2,Yes,None
CUST00824,35,Female,Hyderabad,27582,Occasional,2,290.13,651.77,Beauty,Mobile,UPI,16.6,4.2,0.37,0,0.07,Sometimes,0,,143,1,Yes,Bronze
CUST00825,29,Male,Chennai,61218,Regular,5,2169.27,12752.02,Clothing,Desktop,Debit Card,7.7,8.9,0.31,0,0.09,Rarely,0,,163,10,Yes,Silver
CUST00826,19,Other,Bangalore,77046,Regular,6,589.66,3661.2,Toys,Mobile,Debit Card,11.4,4.4,0.37,0,0.12,Sometimes,0,,110,9,Yes,Bronze
CUST00827,35,Female,Pune,61889,Regular,10,682.44,7457.08,Home & Kitchen,Tablet,UPI,13.6,8.0,0.38,1,0.16,Always,0,,174,5,Yes,Silver
CUST00828,24,Female,Pune,106311,Premium,18,1976.14,39814.52,Beauty,Mobile,COD,13.5,3.6,0.16,1,0.07,Sometimes,1,4.5,47,12,Yes,Gold
CUST00829,27,Male,Pune,73793,Regular,8,7244.1,58034.04,Electronics,Mobile,Debit Card,8.2,5.0,0.35,0,0.11,Sometimes,0,,175,17,No,Gold
CUST00830,29,Male,Kolkata,59670,Regular,6,5277.43,28371.69,Electronics,Mobile,Credit Card,6.3,5.7,0.3,0,0.07,Sometimes,0,,158,0,No,Bronze
CUST00831,28,Male,Ahmedabad,44309,Occasional,5,729.9,3126.94,Clothing,Mobile,Credit Card,10.2,5.6,0.39,0,0.08,Rarely,0,,168,2,Yes,None
CUST00832,32,Female,Hyderabad,46501,Regular,7,2777.29,18543.09,Home & Kitchen,Desktop,Credit Card,4.2,8.8,0.48,1,0.16,Sometimes,1,3.2,88,8,Yes,None
CUST00833,26,Female,Pune,63503,Regular,8,2031.33,13723.81,Clothing,Mobile,Debit Card,2.8,1.0,0.3,1,0.16,Never,0,,54,0,No,Silver
CUST00834,41,Female,Mumbai,22699,Occasional,4,1181.87,4253.81,Beauty,Mobile,COD,4.9,3.2,0.51,0,0.05,Always,1,4.8,62,2,No,None
CUST00835,32,Female,Delhi,78700,Regular,6,742.84,5078.22,Books,Mobile,Wallet,13.2,8.7,0.5,0,0.08,Sometimes,1,4.0,51,16,Yes,Bronze
CUST00836,27,Male,Mumbai,98672,Premium,8,1219.87,11586.92,Beauty,Mobile,COD,5.2,3.1,0.13,0,0.07,Rarely,0,,44,8,No,Silver
CUST00837,50,Female,Delhi,32909,Occasional,4,2256.66,7700.73,Electronics,Mobile,UPI,5.2,5.2,0.61,0,0.01,Rarely,0,,213,1,Yes,Bronze
CUST00838,41,Female,Delhi,39046,Occasional,5,797.02,3893.52,Clothing,Tablet,Debit Card,2.3,5.7,0.59,0,0.09,Sometimes,0,,355,0,Yes,None
CUST00839,37,Female,Delhi,94248,Premium,10,5608.7,63144.92,Clothing,Mobile,Debit Card,9.9,8.2,0.12,0,0.06,Sometimes,0,,23,12,Yes,Silver
CUST00840,33,Other,Bangalore,67864,Regular,8,3344.24,27160.46,Electronics,Desktop,Debit Card,7.2,6.0,0.34,1,0.2,Always,0,,133,10,Yes,Bronze
CUST00841,18,Female,Pune,69574,Regular,8,697.73,5781.25,Home & Kitchen,Mobile,UPI,6.1,8.1,0.5,0,0.12,Rarely,0,,62,14,Yes,None
CUST00842,37,Female,Delhi,79145,Regular,8,1920.25,12406.63,Home & Kitchen,Desktop,Credit Card,9.5,5.1,0.33,1,0.18,Always,1,3.1,57,20,Yes,None
CUST00843,45,Female,Delhi,41046,Occasional,1,167.52,151.48,Beauty,Mobile,Debit Card,10.2,5.7,0.71,0,0.05,Rarely,0,,241,3,No,Silver
CUST00844,31,Female,Bangalore,114910,Premium,19,4585.49,73782.93,Clothing,Desktop,COD,4.7,7.6,0.23,0,0.02,Never,0,,34,6,No,Bronze
CUST00845,19,Female,Pune,44139,Occasional,5,2380.59,10861.81,Electronics,Mobile,Credit Card,8.3,1.8,0.49,0,0.11,Sometimes,0,,172,4,No,None
CUST00846,35,Male,Delhi,36809,Churned,2,334.46,634.86,Electronics,Mobile,UPI,2.2,6.6,0.72,0,0.2,Sometimes,1,4.4,267,2,No,None
CUST00847,34,Female,Hyderabad,34358,Occasional,1,1239.6,1041.43,Clothing,Mobile,Credit Card,9.8,8.5,0.61,0,0.07,Never,1,3.2,301,1,Yes,None
CUST00848,33,Male,Mumbai,62826,Regular,5,313.69,1328.81,Beauty,Mobile,COD,9.2,6.8,0.38,0,0.12,Never,1,3.5,151,9,Yes,None
CUST00849,40,Female,Kolkata,32914,Occasional,4,178.08,803.7,Books,Mobile,COD,1.0,9.5,0.41,0,0.08,Sometimes,0,,53,0,Yes,None
CUST00850,48,Male,Pune,71949,Regular,4,3715.83,16465.76,Sports,Mobile,UPI,3.2,10.3,0.46,0,0.09,Always,0,,167,15,No,None
CUST00851,34,Female,Pune,59885,Regular,6,2066.69,14127.19,Clothing,Tablet,Wallet,2.1,7.1,0.28,0,0.01,Sometimes,0,,109,17,No,None
CUST00852,26,Female,Delhi,69874,Regular,5,5777.67,33096.97,Electronics,Mobile,Debit Card,10.6,1.0,0.36,0,0.1,Rarely,0,,180,3,Yes,Bronze
CUST00853,21,Male,Mumbai,57545,Regular,6,1363.55,7774.86,Clothing,Mobile,Credit Card,13.1,6.3,0.25,0,0.12,Rarely,0,,99,20,No,Bronze
CUST00854,42,Female,Delhi,42109,Churned,2,694.28,1245.15,Clothing,Mobile,COD,9.7,2.3,0.86,0,0.22,Never,1,2.9,276,5,Yes,None
CUST00855,28,Female,Hyderabad,30045,Churned,2,177.89,351.96,Beauty,Mobile,UPI,1.0,1.4,0.7,0,0.21,Rarely,0,,198,5,No,None
CUST00856,27,Male,Mumbai,112671,Premium,13,1252.0,16770.83,Electronics,Desktop,Wallet,16.2,4.7,0.09,0,0.05,Rarely,0,,57,9,Yes,Gold
CUST00857,39,Male,Delhi,44942,Occasional,4,1455.9,5337.31,Sports,Mobile,Credit Card,9.6,2.2,0.64,0,0.02,Never,0,,209,4,No,Silver
CUST00858,35,Female,Delhi,92841,Premium,10,5759.47,61395.16,Sports,Mobile,COD,9.8,4.8,0.31,0,0.06,Never,0,,38,1,Yes,Silver
CUST00859,35,Female,Mumbai,37791,Occasional,2,3532.05,8117.92,Electronics,Tablet,Debit Card,13.4,1.0,0.57,0,0.09,Never,1,3.9,47,0,Yes,None
CUST00860,40,Female,Delhi,22547,Occasional,3,697.38,1762.63,Beauty,Desktop,COD,14.3,1.8,0.63,0,0.08,Rarely,0,,130,3,Yes,None
CUST00861,25,Female,Delhi,84947,Premium,18,1421.48,30230.02,Books,Desktop,Debit Card,15.4,1.2,0.19,0,0.0,Sometimes,1,3.1,60,6,Yes,Gold
CUST00862,30,Male,Mumbai,107691,Premium,14,2920.74,34388.42,Clothing,Mobile,Wallet,24.7,5.9,0.29,0,0.0,Always,1,3.2,12,4,Yes,None
CUST00863,34,Female,Ahmedabad,47128,Occasional,1,953.88,1126.85,Beauty,Mobile,Credit Card,2.2,4.4,0.56,0,0.11,Never,1,3.4,226,4,No,None
CUST00864,18,Female,Mumbai,77013,Regular,7,391.7,2953.92,Books,Tablet,Debit Card,11.9,8.1,0.32,0,0.13,Sometimes,1,3.6,109,8,No,Bronze
CUST00865,18,Male,Hyderabad,36291,Churned,2,104.91,170.06,Home & Kitchen,Mobile,COD,8.2,10.8,0.74,0,0.23,Never,1,4.5,38,4,No,None
CUST00866,18,Male,Delhi,38214,Regular,8,229.43,1809.96,Home & Kitchen,Mobile,COD,11.3,9.0,0.44,0,0.09,Always,1,3.0,163,10,No,Silver
CUST00867,33,Female,Bangalore,43596,Occasional,5,365.09,1965.93,Clothing,Tablet,Debit Card,1.4,7.1,0.35,0,0.0,Rarely,0,,102,5,Yes,Bronze
CUST00868,30,Male,Pune,79535,Regular,8,2871.5,22064.54,Sports,Mobile,Wallet,6.8,5.0,0.4,0,0.11,Sometimes,0,,180,14,No,Silver
CUST00869,38,Female,Pune,31445,Occasional,5,133.66,643.31,Books,Mobile,UPI,4.1,5.0,0.5,0,0.12,Sometimes,0,,58,1,Yes,None
CUST00870,38,Female,Bangalore,26687,Occasional,5,382.78,2071.08,Books,Tablet,Credit Card,7.3,5.1,0.68,0,0.09,Never,0,,175,3,No,Bronze
CUST00871,56,Female,Delhi,64517,Regular,5,170.4,721.56,Grocery,Tablet,Wallet,5.3,2.8,0.43,0,0.05,Sometimes,0,,43,3,Yes,Bronze
CUST00872,26,Male,Mumbai,46737,Occasional,1,322.39,349.36,Clothing,Mobile,Wallet,14.8,7.8,0.49,0,0.08,Always,0,,83,4,No,None
CUST00873,18,Male,Bangalore,23150,Occasional,3,824.9,2305.69,Toys,Mobile,Credit Card,7.4,8.6,0.56,0,0.06,Sometimes,1,3.6,226,0,Yes,None
CUST00874,40,Male,Delhi,31335,Occasional,2,1216.06,2687.94,Clothing,Mobile,Credit Card,14.3,3.1,0.63,0,0.12,Always,1,3.6,312,3,Yes,None
CUST00875,42,Male,Ahmedabad,73343,Regular,3,111.85,400.22,Grocery,Mobile,Debit Card,12.3,5.4,0.41,0,0.08,Sometimes,0,,105,7,No,None
CUST00876,33,Male,Kolkata,26786,Occasional,4,759.08,3222.97,Clothing,Desktop,Credit Card,11.5,7.9,0.39,0,0.06,Never,0,,260,2,Yes,None
CUST00877,26,Male,Hyderabad,69646,Regular,7,688.11,4178.5,Books,Mobile,Credit Card,4.1,8.1,0.34,0,0.06,Sometimes,0,,126,13,No,None
CUST00878,39,Male,Pune,23789,Churned,1,443.27,516.43,Clothing,Desktop,Credit Card,8.4,1.8,0.66,0,0.2,Sometimes,1,4.2,350,4,No,None
CUST00879,30,Female,Delhi,42546,Occasional,2,1101.51,2630.66,Sports,Mobile,Credit Card,16.4,5.3,0.53,0,0.07,Sometimes,0,,263,1,Yes,None
CUST00880,24,Female,Chennai,39438,Occasional,1,1294.9,1305.9,Home & Kitchen,Desktop,Wallet,12.3,9.7,0.53,0,0.0,Sometimes,0,,39,5,No,None
CUST00881,27,Other,Mumbai,25146,Occasional,3,456.48,1202.37,Books,Desktop,Debit Card,6.4,8.7,0.54,0,0.12,Sometimes,0,,288,5,No,None
CUST00882,33,Male,Delhi,47229,Regular,6,2234.86,14275.48,Home & Kitchen,Desktop,COD,19.1,5.0,0.42,0,0.11,Sometimes,0,,66,6,Yes,Bronze
CUST00883,37,Male,Bangalore,118727,Premium,13,714.51,8787.61,Books,Mobile,Credit Card,16.9,2.0,0.21,0,0.05,Never,1,2.9,20,1,Yes,Silver
CUST00884,22,Female,Mumbai,42768,Occasional,2,841.0,1815.78,Clothing,Desktop,Debit Card,8.5,10.9,0.53,0,0.09,Sometimes,0,,63,5,No,None
CUST00885,39,Male,Mumbai,40016,Regular,6,3649.59,23311.25,Sports,Desktop,Credit Card,4.8,7.2,0.41,0,0.15,Never,0,,119,10,Yes,None
CUST00886,51,Female,Mumbai,41458,Regular,5,763.05,4528.77,Clothing,Mobile,UPI,1.0,5.1,0.33,0,0.13,Always,0,,132,4,Yes,None
CUST00887,30,Female,Delhi,63691,Regular,3,3758.92,10839.2,Electronics,Mobile,Debit Card,8.8,3.0,0.38,0,0.08,Rarely,0,,42,2,Yes,None
CUST00888,26,Female,Delhi,78885,Regular,6,1667.8,11001.64,Beauty,Desktop,UPI,1.0,6.5,0.38,0,0.1,Sometimes,0,,67,5,No,Silver
CUST00889,37,Female,Delhi,26146,Occasional,1,585.29,542.56,Clothing,Tablet,Credit Card,10.0,7.2,0.51,0,0.08,Sometimes,1,3.3,320,3,Yes,None
CUST00890,32,Female,Mumbai,21406,Churned,1,1948.39,1926.91,Electronics,Desktop,Debit Card,12.2,3.3,0.79,0,0.19,Always,1,3.8,141,5,No,Bronze
CUST00891,31,Female,Delhi,34805,Occasional,3,1374.98,3863.26,Home & Kitchen,Mobile,Credit Card,8.6,2.9,0.6,0,0.03,Sometimes,0,,164,1,Yes,None
CUST00892,33,Female,Bangalore,38711,Occasional,4,2045.37,9611.63,Electronics,Desktop,Debit Card,15.8,2.8,0.51,0,0.09,Rarely,0,,330,3,Yes,None
CUST00893,38,Male,Chennai,44079,Regular,5,2386.38,13766.3,Electronics,Mobile,Wallet,2.4,9.1,0.24,0,0.11,Never,0,,160,16,Yes,None
CUST00894,42,Male,Mumbai,45922,Regular,5,371.74,2135.93,Clothing,Mobile,Credit Card,5.6,7.9,0.3,0,0.15,Never,0,,104,10,Yes,None
CUST00895,26,Male,Bangalore,49699,Regular,10,239.34,2118.74,Grocery,Desktop,UPI,13.5,8.2,0.21,1,0.1,Sometimes,0,,140,0,No,Silver
CUST00896,41,Female,Mumbai,138310,Premium,17,1134.57,20093.8,Books,Mobile,Debit Card,14.7,11.6,0.36,0,0.05,Sometimes,0,,60,11,No,Silver
CUST00897,43,Female,Pune,69011,Regular,10,2468.3,24896.16,Clothing,Desktop,Debit Card,6.6,3.6,0.35,1,0.13,Sometimes,0,,79,7,Yes,Bronze
CUST00898,29,Male,Delhi,52923,Regular,8,5675.18,37024.48,Electronics,Desktop,UPI,4.9,8.2,0.31,1,0.15,Rarely,0,,58,13,No,Silver
CUST00899,65,Male,Pune,31123,Churned,1,829.92,984.4,Home & Kitchen,Desktop,COD,5.1,6.8,0.74,0,0.19,Rarely,0,,316,1,Yes,None
CUST00900,30,Female,Delhi,42878,Churned,1,109.91,106.98,Books,Mobile,COD,5.8,4.5,0.63,0,0.21,Sometimes,0,,323,3,No,None
CUST00901,35,Female,Delhi,39332,Regular,4,230.8,970.39,Home & Kitchen,Desktop,Debit Card,2.7,6.3,0.28,0,0.1,Rarely,1,3.3,51,6,Yes,Bronze
CUST00902,37,Female,Mumbai,15385,Churned,1,623.95,731.07,Clothing,Mobile,COD,3.8,6.5,0.81,0,0.23,Rarely,0,,82,1,No,None
CUST00903,22,Male,Mumbai,32130,Occasional,4,1218.77,5317.39,Home & Kitchen,Mobile,Credit Card,11.4,4.7,0.62,0,0.04,Rarely,0,,338,5,No,None
CUST00904,31,Male,Delhi,22403,Churned,2,773.34,1623.06,Home & Kitchen,Mobile,Debit Card,4.4,7.1,0.55,0,0.21,Sometimes,0,,63,0,No,None
CUST00905,28,Female,Delhi,44221,Occasional,1,1994.76,1679.14,Electronics,Mobile,UPI,9.6,4.8,0.57,0,0.08,Sometimes,0,,91,3,Yes,Silver
CUST00906,26,Female,Chennai,135277,Premium,13,4643.91,72199.48,Clothing,Mobile,COD,17.7,7.5,0.14,0,0.0,Sometimes,0,,59,1,No,None
CUST00907,35,Male,Bangalore,31506,Occasional,2,156.19,372.34,Books,Desktop,Credit Card,5.2,8.4,0.64,0,0.06,Rarely,0,,118,4,Yes,None
CUST00908,30,Male,Mumbai,47833,Occasional,1,1761.14,1844.06,Home & Kitchen,Desktop,COD,8.6,8.0,0.6,0,0.08,Always,1,3.7,321,0,Yes,None
CUST00909,28,Female,Delhi,46582,Occasional,2,274.08,557.18,Beauty,Mobile,Credit Card,10.2,7.9,0.66,0,0.1,Sometimes,1,3.8,226,4,No,None
CUST00910,44,Female,Bangalore,111668,Premium,8,536.38,3992.01,Books,Desktop,Credit Card,14.0,6.6,0.16,0,0.08,Rarely,0,,12,20,Yes,Bronze
CUST00911,34,Male,Kolkata,67109,Regular,7,676.17,4103.91,Toys,Mobile,Credit Card,7.8,6.6,0.27,1,0.15,Sometimes,1,3.8,70,5,Yes,None
CUST00912,25,Male,Pune,72991,Regular,8,2829.93,24648.76,Home & Kitchen,Mobile,Credit Card,1.0,7.4,0.38,0,0.06,Rarely,1,4.3,57,18,No,None
CUST00913,36,Male,Mumbai,56338,Regular,7,462.85,3608.78,Home & Kitchen,Mobile,Debit Card,9.5,6.6,0.4,0,0.1,Rarely,1,2.9,82,20,Yes,None
CUST00914,33,Male,Pune,38857,Regular,8,1773.27,11722.22,Clothing,Mobile,UPI,4.6,2.3,0.39,0,0.1,Rarely,0,,135,13,No,Silver
CUST00915,35,Female,Bangalore,44117,Occasional,1,355.86,344.3,Electronics,Desktop,Debit Card,7.0,9.0,0.65,0,0.12,Sometimes,1,3.3,271,1,No,None
CUST00916,30,Male,Hyderabad,67974,Regular,3,5726.45,18237.14,Electronics,Desktop,Credit Card,7.6,13.4,0.39,0,0.18,Rarely,0,,69,12,Yes,Bronze
CUST00917,34,Male,Delhi,43520,Occasional,4,1959.24,9277.83,Sports,Desktop,Credit Card,8.7,8.5,0.5,0,0.07,Rarely,1,4.4,247,3,Yes,None
CUST00918,18,Male,Pune,35638,Occasional,4,394.48,1311.48,Home & Kitchen,Desktop,Wallet,10.0,4.6,0.47,0,0.1,Sometimes,0,,243,0,Yes,None
CUST00919,47,Female,Mumbai,27633,Churned,2,83.98,171.09,Books,Desktop,UPI,3.2,7.5,0.59,0,0.16,Never,0,,220,1,No,None
CUST00920,30,Female,Pune,64053,Regular,5,1312.18,6351.46,Sports,Mobile,Debit Card,4.6,8.2,0.34,0,0.14,Always,1,5.0,114,14,Yes,None
CUST00921,42,Male,Mumbai,49579,Regular,3,741.09,2601.28,Beauty,Mobile,COD,5.0,1.0,0.4,0,0.06,Always,1,3.3,64,12,No,None
CUST00922,25,Male,Kolkata,79285,Regular,9,2015.08,21018.72,Clothing,Mobile,Credit Card,9.5,6.5,0.45,0,0.11,Always,0,,109,9,No,None
CUST00923,18,Female,Kolkata,73813,Regular,10,204.64,1842.01,Books,Mobile,Credit Card,12.8,8.2,0.34,0,0.08,Sometimes,0,,53,6,Yes,None
CUST00924,23,Female,Pune,32060,Occasional,3,727.13,1850.71,Clothing,Desktop,Credit Card,13.6,5.6,0.5,0,0.04,Never,1,2.5,38,3,Yes,None
CUST00925,20,Male,Pune,30532,Occasional,4,4402.22,19187.43,Electronics,Mobile,Debit Card,11.5,6.7,0.45,0,0.08,Sometimes,0,,211,4,Yes,None
CUST00926,24,Female,Hyderabad,35056,Occasional,1,461.01,453.01,Home & Kitchen,Mobile,Credit Card,10.1,5.2,0.68,0,0.11,Sometimes,1,3.3,54,3,No,None
CUST00927,18,Female,Delhi,73334,Regular,3,585.05,1428.36,Beauty,Mobile,Wallet,6.0,3.1,0.45,0,0.08,Rarely,0,,52,15,Yes,Silver
CUST00928,42,Female,Mumbai,25420,Churned,1,354.99,332.65,Clothing,Mobile,UPI,13.9,6.8,0.78,0,0.23,Rarely,0,,259,1,Yes,None
CUST00929,28,Male,Pune,37096,Churned,2,642.13,1455.23,Home & Kitchen,Mobile,Wallet,5.2,6.0,0.9,0,0.22,Rarely,1,3.5,294,4,No,Bronze
CUST00930,18,Female,Pune,61503,Regular,9,5834.35,54363.97,Electronics,Tablet,Credit Card,4.4,5.5,0.36,0,0.11,Rarely,1,3.7,105,19,No,None
CUST00931,33,Male,Mumbai,73334,Regular,9,245.85,2175.88,Toys,Mobile,Credit Card,10.0,1.1,0.35,1,0.13,Sometimes,1,3.9,74,20,No,Bronze
CUST00932,33,Male,Mumbai,24674,Occasional,5,175.83,873.64,Books,Desktop,Credit Card,2.1,1.5,0.47,0,0.08,Sometimes,1,3.6,213,0,Yes,None
CUST00933,30,Male,Delhi,37397,Churned,1,761.29,700.55,Home & Kitchen,Mobile,UPI,1.0,2.1,0.71,0,0.2,Rarely,0,,221,5,No,Silver
CUST00934,36,Female,Chennai,61845,Regular,6,830.41,5299.36,Clothing,Desktop,Debit Card,6.5,5.6,0.23,0,0.13,Always,0,,33,11,No,Bronze
CUST00935,23,Female,Hyderabad,149550,Premium,19,2976.65,56266.13,Home & Kitchen,Mobile,UPI,21.3,1.0,0.37,0,0.05,Never,0,,42,20,Yes,Silver
CUST00936,43,Male,Delhi,43327,Regular,4,1049.62,4605.94,Beauty,Desktop,Credit Card,7.6,5.0,0.32,0,0.13,Never,1,4.2,63,20,Yes,None
CUST00937,18,Male,Delhi,23607,Churned,1,1107.65,984.86,Electronics,Mobile,Wallet,10.4,3.9,0.62,0,0.2,Rarely,1,4.6,243,3,No,None
CUST00938,28,Female,Mumbai,44703,Regular,4,3500.78,14418.53,Sports,Tablet,Wallet,7.2,1.4,0.25,0,0.13,Always,1,4.6,66,13,No,None
CUST00939,21,Female,Chennai,62963,Regular,7,1502.63,8651.03,Beauty,Desktop,Credit Card,8.7,9.1,0.24,0,0.11,Sometimes,0,,167,13,No,Bronze
